Score1,Score2,Reward
44,27,17
3,13,-10
27,24,3
10,23,-13
37,24,13
31,20,11
38,38,0
27,27,0
15,24,-9
10,27,-17
33,17,16
31,35,-4
34,44,-10
16,20,-4
26,23,3
30,17,13
31,35,-4
19,37,-18
17,10,7
28,13,15
24,27,-3
22,17,5
26,21,5
25,24,1
17,37,-20
9,24,-15
10,25,-15
23,23,0
21,33,-12
18,13,5
30,10,20
26,22,4
42,14,28
28,10,18
32,35,-3
23,17,6
17,27,-10
23,17,6
13,27,-14
26,28,-2
31,20,11
9,33,-24
27,21,6
45,17,28
24,26,-2
12,16,-4
20,33,-13
27,20,7
20,28,-8
26,17,9
30,17,13
21,13,8
18,14,4
26,31,-5
38,27,11
24,20,4
21,24,-3
23,37,-14
14,23,-9
13,26,-13
27,14,13
26,7,19
30,38,-8
26,17,9
27,20,7
26,26,0
16,27,-11
21,31,-10
10,35,-25
13,26,-13
17,13,4
16,34,-18
29,24,5
25,33,-8
13,23,-10
26,10,16
20,24,-4
31,24,7
17,24,-7
30,13,17
20,20,0
15,24,-9
25,37,-12
19,27,-8
19,13,6
20,21,-1
29,21,8
28,16,12
30,24,6
13,20,-7
17,30,-13
20,20,0
35,20,15
20,30,-10
22,7,15
21,26,-5
26,38,-12
17,45,-28
25,33,-8
24,17,7
16,24,-8
45,13,32
15,26,-11
23,10,13
23,41,-18
28,27,1
22,10,12
22,17,5
23,34,-11
14,30,-16
19,33,-14
28,24,4
27,23,4
22,27,-5
16,48,-32
16,33,-17
22,13,9
7,38,-31
27,7,20
23,20,3
23,12,11
34,7,27
37,10,27
3,6,-3
19,13,6
30,27,3
24,16,8
7,36,-29
17,10,7
19,24,-5
22,23,-1
26,6,20
20,19,1
16,20,-4
16,9,7
3,28,-25
16,30,-14
25,17,8
21,20,1
19,23,-4
28,30,-2
20,13,7
20,34,-14
20,33,-13
31,30,1
33,10,23
22,26,-4
13,40,-27
20,10,10
16,21,-5
27,24,3
28,38,-10
16,48,-32
23,7,16
7,13,-6
28,27,1
31,16,15
26,27,-1
13,12,1
27,34,-7
45,10,35
28,5,23
7,29,-22
15,27,-12
13,35,-22
21,30,-9
26,27,-1
25,27,-2
21,16,5
21,27,-6
28,27,1
19,21,-2
20,24,-4
20,10,10
16,14,2
16,13,3
16,25,-9
24,38,-14
34,10,24
23,23,0
3,10,-7
10,45,-35
23,7,16
16,17,-1
9,27,-18
27,31,-4
7,45,-38
10,21,-11
23,38,-15
46,23,23
24,27,-3
29,28,1
6,13,-7
13,3,10
39,7,32
21,12,9
34,24,10
13,7,6
29,16,13
17,13,4
20,3,17
17,17,0
14,20,-6
16,43,-27
7,10,-3
36,24,12
34,17,17
10,22,-12
16,33,-17
10,30,-20
10,20,-10
16,38,-22
27,17,10
10,33,-23
15,28,-13
10,19,-9
24,17,7
23,34,-11
20,27,-7
9,24,-15
10,29,-19
6,27,-21
24,35,-11
21,10,11
14,17,-3
27,35,-8
19,19,0
7,23,-16
13,36,-23
35,14,21
34,10,24
17,26,-9
6,23,-17
14,24,-10
17,20,-3
21,23,-2
3,29,-26
38,14,24
20,23,-3
21,17,4
23,38,-15
16,38,-22
14,27,-13
17,31,-14
27,33,-6
26,10,16
16,33,-17
10,23,-13
14,26,-12
21,13,8
9,16,-7
9,22,-13
14,38,-24
38,13,25
21,37,-16
19,44,-25
16,20,-4
6,16,-10
16,24,-8
6,17,-11
28,16,12
12,27,-15
13,17,-4
6,17,-11
24,23,1
6,16,-10
23,30,-7
6,13,-7
19,27,-8
26,27,-1
17,35,-18
10,17,-7
24,24,0
13,17,-4
17,10,7
13,30,-17
16,31,-15
28,20,8
10,22,-12
20,23,-3
20,31,-11
27,7,20
3,34,-31
19,10,9
19,15,4
31,34,-3
16,26,-10
20,17,3
13,27,-14
21,21,0
24,19,5
10,37,-27
13,19,-6
20,37,-17
37,12,25
24,24,0
21,27,-6
27,13,14
26,23,3
16,13,3
10,13,-3
25,29,-4
13,26,-13
27,20,7
22,34,-12
10,37,-27
21,24,-3
10,22,-12
28,16,12
7,17,-10
9,31,-22
20,31,-11
27,20,7
17,33,-16
20,10,10
23,30,-7
17,19,-2
14,20,-6
26,30,-4
31,49,-18
21,14,7
22,34,-12
23,16,7
10,32,-22
20,32,-12
13,38,-25
10,35,-25
15,14,1
10,48,-38
13,14,-1
20,13,7
27,29,-2
13,6,7
7,23,-16
16,9,7
5,21,-16
31,21,10
10,39,-29
10,27,-17
23,31,-8
20,16,4
13,24,-11
32,27,5
16,37,-21
19,31,-12
19,16,3
17,26,-9
20,13,7
20,27,-7
29,34,-5
21,31,-10
13,34,-21
22,21,1
27,24,3
17,13,4
30,21,9
16,17,-1
23,17,6
12,24,-12
13,46,-33
30,10,20
27,23,4
23,13,10
21,24,-3
6,29,-23
25,13,12
28,20,8
33,39,-6
24,31,-7
10,38,-28
17,14,3
23,31,-8
22,31,-9
13,51,-38
20,31,-11
21,31,-10
3,51,-48
22,36,-14
27,31,-4
20,13,7
17,23,-6
14,40,-26
21,9,12
25,28,-3
13,26,-13
10,7,3
6,20,-14
33,31,2
17,26,-9
13,16,-3
14,24,-10
23,19,4
10,17,-7
16,24,-8
23,33,-10
20,20,0
26,16,10
13,11,2
17,27,-10
37,7,30
16,13,3
13,29,-16
13,14,-1
6,27,-21
20,26,-6
13,25,-12
17,23,-6
28,42,-14
15,31,-16
20,19,1
7,23,-16
14,34,-20
17,21,-4
30,17,13
19,48,-29
31,16,15
17,20,-3
24,24,0
27,7,20
23,29,-6
13,22,-9
27,17,10
19,17,2
28,23,5
15,17,-2
20,16,4
27,38,-11
21,8,13
16,24,-8
6,28,-22
21,17,4
17,26,-9
19,21,-2
17,35,-18
13,20,-7
14,17,-3
17,24,-7
20,26,-6
14,10,4
13,10,3
13,13,0
20,10,10
17,37,-20
7,23,-16
27,27,0
13,13,0
20,27,-7
20,35,-15
27,9,18
27,17,10
29,24,5
17,20,-3
23,13,10
6,19,-13
33,31,2
27,21,6
19,34,-15
27,7,20
28,38,-10
16,14,2
7,17,-10
17,15,2
24,31,-7
15,27,-12
16,31,-15
13,16,-3
17,13,4
13,23,-10
3,13,-10
13,24,-11
31,17,14
26,23,3
20,16,4
16,34,-18
17,38,-21
16,20,-4
19,34,-15
16,37,-21
31,3,28
22,18,4
10,26,-16
20,31,-11
6,19,-13
16,29,-13
13,24,-11
10,27,-17
12,9,3
16,26,-10
17,3,14
16,28,-12
21,14,7
27,21,6
20,16,4
22,19,3
16,21,-5
16,21,-5
19,24,-5
21,17,4
34,17,17
40,7,33
16,17,-1
7,21,-14
30,7,23
18,23,-5
27,52,-25
20,23,-3
20,34,-14
33,21,12
16,28,-12
45,13,32
16,30,-14
19,16,3
26,19,7
37,20,17
14,31,-17
30,17,13
14,20,-6
13,33,-20
30,17,13
10,30,-20
13,28,-15
13,13,0
19,10,9
20,20,0
14,20,-6
19,26,-7
13,24,-11
10,13,-3
33,24,9
22,24,-2
22,24,-2
17,16,1
27,10,17
16,20,-4
19,21,-2
27,13,14
40,17,23
27,41,-14
24,34,-10
9,24,-15
10,6,4
27,44,-17
17,20,-3
10,16,-6
23,10,13
30,34,-4
16,24,-8
31,20,11
14,20,-6
21,13,8
20,3,17
6,38,-32
32,37,-5
31,13,18
20,14,6
24,6,18
6,30,-24
19,17,2
17,16,1
23,13,10
29,20,9
16,10,6
35,31,4
17,10,7
27,21,6
14,19,-5
0,21,-21
26,34,-8
27,26,1
6,24,-18
13,34,-21
35,35,0
27,35,-8
10,40,-30
9,19,-10
46,34,12
24,24,0
28,26,2
13,22,-9
30,30,0
26,28,-2
23,31,-8
10,38,-28
16,13,3
24,23,1
19,23,-4
14,10,4
31,34,-3
20,10,10
34,21,13
10,9,1
31,35,-4
45,13,32
17,24,-7
17,10,7
31,27,4
17,17,0
30,30,0
29,17,12
23,33,-10
13,15,-2
37,14,23
26,17,9
13,27,-14
36,35,1
18,17,1
17,33,-16
10,9,1
13,27,-14
20,7,13
20,33,-13
27,24,3
10,10,0
14,30,-16
19,16,3
24,29,-5
17,12,5
16,27,-11
20,23,-3
21,20,1
18,23,-5
27,13,14
6,17,-11
39,35,4
20,46,-26
14,38,-24
42,35,7
44,14,30
16,35,-19
20,9,11
22,26,-4
23,24,-1
17,27,-10
45,10,35
19,40,-21
7,54,-47
21,20,1
21,30,-9
16,28,-12
16,9,7
20,23,-3
44,17,27
9,24,-15
31,0,31
44,7,37
20,30,-10
13,21,-8
6,13,-7
10,23,-13
6,37,-31
19,30,-11
27,23,4
19,19,0
7,16,-9
6,23,-17
10,40,-30
10,27,-17
13,27,-14
18,13,5
17,23,-6
13,20,-7
29,10,19
26,17,9
14,20,-6
26,19,7
16,27,-11
21,10,11
6,16,-10
22,17,5
30,41,-11
23,20,3
35,27,8
24,10,14
24,20,4
5,30,-25
26,20,6
21,20,1
19,17,2
20,20,0
40,28,12
38,38,0
19,10,9
3,32,-29
13,23,-10
13,27,-14
21,20,1
23,41,-18
27,20,7
20,26,-6
43,17,26
26,13,13
19,24,-5
11,7,4
10,47,-37
17,23,-6
21,38,-17
20,20,0
29,38,-9
10,33,-23
20,14,6
34,13,21
16,13,3
14,33,-19
6,6,0
24,16,8
37,20,17
19,29,-10
45,30,15
14,24,-10
39,18,21
27,13,14
32,28,4
17,20,-3
6,10,-4
15,20,-5
23,22,1
25,23,2
10,27,-17
20,31,-11
10,20,-10
9,6,3
26,35,-9
25,17,8
21,24,-3
7,19,-12
31,16,15
10,19,-9
37,21,16
18,30,-12
20,9,11
34,31,3
26,31,-5
32,21,11
23,7,16
20,17,3
34,23,11
26,17,9
14,23,-9
9,22,-13
16,24,-8
17,52,-35
12,20,-8
24,27,-3
13,23,-10
19,24,-5
24,6,18
24,38,-14
17,15,2
13,24,-11
24,27,-3
21,6,15
31,17,14
27,26,1
9,21,-12
20,17,3
13,31,-18
26,27,-1
12,17,-5
16,10,6
17,31,-14
41,17,24
19,27,-8
7,16,-9
21,37,-16
26,13,13
25,21,4
23,10,13
13,29,-16
17,7,10
10,41,-31
17,22,-5
13,24,-11
14,36,-22
13,16,-3
16,37,-21
23,31,-8
3,13,-10
27,33,-6
24,36,-12
21,13,8
21,20,1
13,24,-11
21,16,5
20,23,-3
27,15,12
27,17,10
23,26,-3
21,18,3
13,20,-7
19,30,-11
16,27,-11
14,35,-21
13,17,-4
13,34,-21
24,44,-20
17,36,-19
29,30,-1
13,34,-21
13,23,-10
20,36,-16
7,34,-27
23,31,-8
10,24,-14
20,28,-8
16,27,-11
13,26,-13
12,43,-31
17,38,-21
14,19,-5
16,31,-15
18,13,5
15,24,-9
14,22,-8
21,17,4
16,31,-15
20,26,-6
25,7,18
20,19,1
30,23,7
24,31,-7
10,10,0
21,10,11
26,17,9
24,27,-3
27,19,8
29,10,19
16,10,6
10,16,-6
23,37,-14
16,17,-1
9,13,-4
24,7,17
9,19,-10
13,30,-17
17,37,-20
13,34,-21
22,20,2
21,23,-2
16,17,-1
30,27,3
16,33,-17
21,51,-30
28,6,22
19,10,9
7,41,-34
23,23,0
23,28,-5
13,32,-19
44,28,16
3,27,-24
14,20,-6
23,20,3
16,22,-6
10,28,-18
43,14,29
19,31,-12
34,35,-1
16,13,3
24,26,-2
6,41,-35
7,42,-35
17,26,-9
26,49,-23
37,17,20
16,37,-21
22,27,-5
33,24,9
24,17,7
20,33,-13
16,20,-4
28,27,1
16,21,-5
33,16,17
9,27,-18
26,12,14
10,21,-11
26,10,16
6,17,-11
33,17,16
21,30,-9
16,19,-3
20,10,10
27,20,7
27,17,10
0,19,-19
16,38,-22
31,26,5
10,26,-16
16,27,-11
10,26,-16
27,24,3
23,21,2
29,6,23
17,30,-13
20,27,-7
30,41,-11
14,16,-2
19,24,-5
18,19,-1
19,24,-5
44,24,20
38,41,-3
23,17,6
24,17,7
26,13,13
36,24,12
0,29,-29
19,24,-5
17,23,-6
12,10,2
22,34,-12
14,29,-15
27,13,14
31,28,3
20,45,-25
7,34,-27
13,15,-2
19,10,9
37,6,31
41,6,35
13,20,-7
13,24,-11
27,30,-3
21,21,0
16,20,-4
31,21,10
16,33,-17
16,23,-7
30,31,-1
22,13,9
26,17,9
20,35,-15
37,31,6
6,41,-35
29,43,-14
17,41,-24
13,38,-25
30,24,6
32,23,9
26,38,-12
16,44,-28
37,13,24
20,23,-3
30,24,6
10,26,-16
28,34,-6
15,10,5
22,10,12
6,23,-17
23,31,-8
17,32,-15
17,34,-17
34,18,16
23,37,-14
9,13,-4
29,0,29
24,34,-10
20,10,10
15,17,-2
18,23,-5
20,14,6
22,10,12
17,41,-24
16,14,2
27,21,6
30,34,-4
9,30,-21
21,23,-2
7,24,-17
33,27,6
30,17,13
10,31,-21
33,30,3
41,23,18
16,34,-18
12,25,-13
12,49,-37
16,13,3
43,27,16
26,21,5
13,14,-1
18,20,-2
16,34,-18
7,17,-10
20,17,3
20,21,-1
9,27,-18
27,26,1
38,16,22
37,7,30
19,17,2
35,20,15
30,40,-10
27,26,1
13,20,-7
26,20,6
23,25,-2
0,23,-23
2,30,-28
22,13,9
15,27,-12
31,21,10
5,29,-24
25,14,11
37,12,25
22,35,-13
33,10,23
16,22,-6
38,7,31
26,24,2
24,10,14
19,24,-5
6,29,-23
17,16,1
15,27,-12
36,21,15
17,48,-31
20,17,3
27,27,0
27,10,17
26,27,-1
19,17,2
13,26,-13
14,23,-9
34,31,3
10,26,-16
38,5,33
24,24,0
35,21,14
26,27,-1
6,16,-10
30,17,13
10,14,-4
22,14,8
20,20,0
9,10,-1
19,37,-18
24,15,9
40,37,3
27,10,17
23,34,-11
26,27,-1
13,16,-3
18,18,0
20,28,-8
27,20,7
13,10,3
34,33,1
16,20,-4
20,38,-18
22,23,-1
17,28,-11
38,3,35
20,24,-4
23,21,2
24,26,-2
27,24,3
13,18,-5
16,24,-8
25,30,-5
6,16,-10
33,19,14
19,10,9
3,19,-16
23,14,9
13,31,-18
7,14,-7
14,9,5
20,27,-7
13,27,-14
20,24,-4
31,14,17
24,31,-7
3,36,-33
33,20,13
23,6,17
20,37,-17
29,10,19
33,27,6
26,20,6
20,26,-6
27,34,-7
30,9,21
23,25,-2
19,12,7
23,17,6
13,31,-18
16,20,-4
9,27,-18
22,30,-8
25,22,3
16,34,-18
10,37,-27
26,19,7
27,25,2
19,27,-8
13,30,-17
26,31,-5
20,27,-7
21,10,11
16,27,-11
10,25,-15
16,20,-4
30,31,-1
35,25,10
14,13,1
13,6,7
14,37,-23
16,29,-13
17,31,-14
21,30,-9
23,6,17
19,24,-5
23,14,9
24,13,11
17,40,-23
28,17,11
30,17,13
20,24,-4
18,23,-5
42,17,25
24,27,-3
26,17,9
14,35,-21
6,13,-7
9,13,-4
27,19,8
16,37,-21
17,6,11
24,8,16
20,27,-7
6,39,-33
3,27,-24
36,10,26
41,19,22
28,39,-11
13,7,6
21,40,-19
19,30,-11
23,20,3
10,40,-30
20,14,6
31,26,5
26,13,13
13,19,-6
32,20,12
40,14,26
29,24,5
19,27,-8
29,23,6
26,41,-15
34,10,24
16,17,-1
3,29,-26
27,16,11
44,21,23
19,28,-9
41,24,17
16,34,-18
24,17,7
31,16,15
16,48,-32
30,6,24
32,20,12
19,14,5
33,35,-2
14,37,-23
19,31,-12
16,10,6
10,28,-18
18,7,11
39,30,9
17,20,-3
34,30,4
17,13,4
33,54,-21
3,12,-9
12,34,-22
30,13,17
14,14,0
19,23,-4
29,20,9
17,22,-5
26,14,12
14,28,-14
26,42,-16
20,6,14
20,6,14
24,20,4
23,20,3
19,17,2
13,32,-19
15,37,-22
29,19,10
23,14,9
26,24,2
32,23,9
10,3,7
33,24,9
19,16,3
3,32,-29
16,16,0
20,22,-2
23,34,-11
17,21,-4
35,33,2
24,26,-2
24,30,-6
13,19,-6
17,6,11
30,17,13
29,20,9
24,19,5
24,33,-9
13,20,-7
31,21,10
23,33,-10
31,24,7
12,23,-11
43,15,28
14,27,-13
47,24,23
17,42,-25
28,27,1
27,23,4
23,21,2
23,25,-2
51,17,34
33,17,16
17,41,-24
31,46,-15
17,33,-16
31,14,17
16,22,-6
28,34,-6
31,9,22
26,17,9
20,30,-10
49,28,21
27,16,11
23,16,7
21,9,12
17,16,1
16,9,7
17,21,-4
10,17,-7
33,7,26
20,9,11
23,19,4
13,16,-3
24,28,-4
17,23,-6
28,13,15
19,19,0
20,27,-7
20,10,10
13,34,-21
27,38,-11
14,26,-12
0,16,-16
23,29,-6
38,17,21
26,17,9
19,16,3
23,13,10
34,23,11
13,27,-14
33,24,9
27,23,4
22,13,9
10,39,-29
12,33,-21
20,10,10
14,12,2
27,28,-1
38,12,26
13,17,-4
22,18,4
10,23,-13
12,22,-10
30,14,16
37,41,-4
10,20,-10
17,7,10
31,23,8
31,10,21
20,19,1
10,32,-22
12,6,6
13,17,-4
30,32,-2
7,31,-24
14,69,-55
19,30,-11
27,10,17
38,42,-4
6,23,-17
24,27,-3
29,30,-1
30,17,13
14,30,-16
17,30,-13
37,24,13
22,26,-4
25,24,1
17,24,-7
10,16,-6
17,41,-24
13,19,-6
27,31,-4
22,17,5
9,16,-7
26,38,-12
24,23,1
24,31,-7
24,17,7
26,23,3
21,6,15
23,28,-5
18,23,-5
51,14,37
20,33,-13
24,0,24
16,45,-29
20,40,-20
17,49,-32
32,24,8
33,20,13
13,26,-13
13,2,11
24,25,-1
31,35,-4
20,27,-7
30,20,10
14,34,-20
14,23,-9
22,17,5
30,24,6
8,29,-21
30,30,0
30,28,2
33,16,17
27,38,-11
10,32,-22
21,10,11
14,47,-33
16,36,-20
13,34,-21
19,21,-2
30,26,4
23,23,0
31,6,25
9,24,-15
20,23,-3
24,21,3
0,19,-19
17,37,-20
13,16,-3
26,10,16
17,16,1
20,32,-12
25,22,3
19,24,-5
20,30,-10
23,13,10
24,34,-10
13,30,-17
10,28,-18
23,13,10
16,30,-14
37,10,27
6,13,-7
7,36,-29
19,30,-11
29,34,-5
23,34,-11
38,24,14
15,27,-12
29,14,15
7,30,-23
16,41,-25
19,44,-25
10,34,-24
23,38,-15
13,41,-28
24,24,0
19,23,-4
14,41,-27
27,6,21
17,14,3
26,14,12
40,34,6
23,14,9
24,16,8
22,13,9
17,16,1
13,24,-11
31,7,24
24,3,21
22,25,-3
27,24,3
16,20,-4
23,27,-4
26,37,-11
52,17,35
29,17,12
13,9,4
30,33,-3
16,22,-6
17,21,-4
23,31,-8
25,23,2
22,17,5
16,41,-25
32,19,13
22,24,-2
26,9,17
9,7,2
25,7,18
13,17,-4
32,14,18
23,22,1
26,21,5
33,6,27
27,20,7
20,9,11
14,48,-34
13,20,-7
26,14,12
17,37,-20
27,21,6
23,37,-14
27,20,7
17,27,-10
30,14,16
10,20,-10
15,13,2
16,28,-12
15,34,-19
6,24,-18
18,30,-12
20,23,-3
13,34,-21
6,23,-17
9,35,-26
20,13,7
29,14,15
23,9,14
20,41,-21
38,20,18
30,6,24
19,27,-8
24,34,-10
30,6,24
16,20,-4
15,26,-11
20,17,3
26,37,-11
19,33,-14
18,31,-13
23,33,-10
16,28,-12
29,20,9
17,25,-8
7,21,-14
6,27,-21
9,28,-19
7,10,-3
43,14,29
12,23,-11
14,43,-29
16,38,-22
20,6,14
23,20,3
20,13,7
6,27,-21
10,7,3
10,28,-18
26,34,-8
5,28,-23
33,33,0
12,31,-19
30,28,2
18,29,-11
17,24,-7
39,14,25
23,23,0
42,17,25
16,27,-11
17,13,4
16,6,10
3,31,-28
37,34,3
25,27,-2
24,14,10
20,29,-9
10,13,-3
15,14,1
36,24,12
26,23,3
9,34,-25
35,17,18
21,20,1
23,21,2
15,37,-22
27,17,10
27,16,11
26,14,12
40,27,13
17,37,-20
33,21,12
26,24,2
26,20,6
19,13,6
24,10,14
35,14,21
26,27,-1
23,24,-1
18,13,5
21,21,0
31,17,14
29,17,12
23,27,-4
12,6,6
31,12,19
23,10,13
30,24,6
36,28,8
27,51,-24
24,24,0
19,7,12
17,31,-14
24,21,3
16,27,-11
33,16,17
20,17,3
19,10,9
30,10,20
23,45,-22
10,33,-23
31,24,7
17,31,-14
14,12,2
17,20,-3
31,32,-1
15,13,2
27,38,-11
32,10,22
25,13,12
20,13,7
9,24,-15
22,20,2
28,16,12
20,20,0
23,12,11
20,38,-18
0,19,-19
28,27,1
27,16,11
46,17,29
30,24,6
24,24,0
20,17,3
22,17,5
37,13,24
16,16,0
21,21,0
24,20,4
16,26,-10
17,13,4
7,37,-30
13,17,-4
26,21,5
16,27,-11
10,36,-26
12,9,3
16,10,6
37,20,17
24,24,0
29,17,12
13,31,-18
13,25,-12
16,20,-4
20,34,-14
17,16,1
14,40,-26
5,27,-22
16,10,6
19,12,7
27,19,8
13,31,-18
13,9,4
19,31,-12
29,17,12
20,12,8
20,24,-4
28,16,12
44,25,19
37,31,6
29,7,22
29,21,8
18,13,5
12,23,-11
37,31,6
16,12,4
16,13,3
12,24,-12
13,24,-11
19,31,-12
12,36,-24
30,26,4
27,24,3
17,23,-6
21,37,-16
30,29,1
14,20,-6
24,20,4
36,28,8
15,18,-3
28,20,8
17,16,1
21,28,-7
27,16,11
9,27,-18
30,19,11
17,16,1
42,27,15
12,31,-19
39,21,18
16,37,-21
20,24,-4
26,22,4
34,21,13
22,17,5
33,7,26
30,14,16
30,18,12
9,29,-20
19,6,13
20,0,20
24,9,15
36,35,1
37,6,31
36,10,26
33,10,23
29,3,26
23,26,-3
20,24,-4
44,22,22
23,27,-4
23,26,-3
21,13,8
12,17,-5
37,28,9
12,14,-2
13,17,-4
44,23,21
13,34,-21
28,35,-7
3,20,-17
27,23,4
24,24,0
15,24,-9
20,23,-3
21,23,-2
31,26,5
34,17,17
19,16,3
15,24,-9
27,17,10
23,7,16
17,26,-9
30,45,-15
16,27,-11
14,24,-10
24,27,-3
7,13,-6
19,27,-8
40,17,23
37,30,7
19,26,-7
6,24,-18
17,20,-3
35,17,18
16,15,1
49,14,35
24,24,0
31,35,-4
27,24,3
19,19,0
24,26,-2
13,12,1
21,16,5
10,14,-4
41,13,28
9,23,-14
26,17,9
10,17,-7
28,17,11
36,14,22
17,13,4
23,13,10
33,27,6
22,23,-1
6,28,-22
22,23,-1
16,19,-3
23,27,-4
19,10,9
33,10,23
36,17,19
35,27,8
23,30,-7
28,36,-8
26,17,9
23,26,-3
23,16,7
17,19,-2
10,26,-16
20,27,-7
36,23,13
6,20,-14
13,20,-7
26,24,2
13,20,-7
20,37,-17
16,10,6
35,13,22
23,14,9
34,17,17
6,9,-3
29,30,-1
23,20,3
26,3,23
16,3,13
30,36,-6
10,32,-22
43,10,33
27,12,15
6,29,-23
26,8,18
36,21,15
40,3,37
31,20,11
30,20,10
33,16,17
12,13,-1
34,12,22
19,23,-4
27,5,22
30,7,23
16,30,-14
23,28,-5
25,22,3
10,29,-19
25,9,16
27,17,10
22,23,-1
16,20,-4
22,20,2
9,17,-8
14,38,-24
6,33,-27
17,17,0
20,29,-9
12,45,-33
23,40,-17
20,9,11
19,19,0
3,9,-6
16,23,-7
40,26,14
14,28,-14
23,42,-19
26,24,2
13,21,-8
23,16,7
21,13,8
24,13,11
15,16,-1
17,33,-16
19,31,-12
13,13,0
19,21,-2
12,41,-29
13,13,0
17,30,-13
20,23,-3
27,37,-10
15,19,-4
19,20,-1
30,27,3
16,28,-12
31,10,21
10,34,-24
25,9,16
41,7,34
24,35,-11
19,9,10
20,22,-2
31,7,24
31,22,9
25,23,2
17,28,-11
10,30,-20
23,20,3
16,34,-18
20,24,-4
13,31,-18
18,17,1
20,20,0
19,28,-9
28,31,-3
16,20,-4
16,17,-1
38,13,25
24,21,3
10,19,-9
15,27,-12
13,30,-17
25,24,1
44,17,27
17,38,-21
36,14,22
26,17,9
6,20,-14
13,7,6
38,30,8
34,21,13
6,19,-13
18,10,8
26,26,0
17,26,-9
16,16,0
16,7,9
10,23,-13
19,44,-25
23,7,16
33,10,23
34,7,27
19,20,-1
7,17,-10
20,26,-6
29,10,19
20,6,14
25,34,-9
12,20,-8
17,17,0
16,34,-18
17,15,2
17,14,3
23,14,9
33,27,6
13,43,-30
20,20,0
19,16,3
25,18,7
25,24,1
26,27,-1
30,46,-16
20,20,0
23,29,-6
20,13,7
49,31,18
23,20,3
36,10,26
23,23,0
21,14,7
29,31,-2
29,10,19
31,31,0
29,23,6
23,33,-10
12,23,-11
24,23,1
9,20,-11
21,24,-3
18,14,4
22,41,-19
14,38,-24
18,14,4
17,24,-7
19,9,10
17,31,-14
37,24,13
20,34,-14
13,19,-6
3,30,-27
23,34,-11
33,17,16
16,44,-28
16,26,-10
13,17,-4
7,23,-16
29,17,12
7,20,-13
40,24,16
25,24,1
33,20,13
21,26,-5
33,24,9
17,26,-9
18,22,-4
31,9,22
33,28,5
24,16,8
20,17,3
31,20,11
44,14,30
45,24,21
34,21,13
19,14,5
17,26,-9
19,10,9
20,16,4
44,14,30
13,31,-18
37,14,23
31,36,-5
30,21,9
32,17,15
6,0,6
26,27,-1
26,24,2
9,24,-15
26,23,3
33,17,16
34,24,10
16,28,-12
6,20,-14
20,35,-15
16,36,-20
12,27,-15
16,20,-4
24,16,8
34,14,20
23,20,3
14,42,-28
24,26,-2
19,27,-8
28,27,1
9,26,-17
10,24,-14
26,30,-4
23,13,10
36,7,29
7,30,-23
31,17,14
26,19,7
6,27,-21
26,7,19
10,29,-19
17,16,1
23,34,-11
16,13,3
16,31,-15
14,31,-17
13,30,-17
20,35,-15
26,10,16
27,27,0
20,12,8
20,24,-4
27,13,14
20,17,3
26,17,9
16,18,-2
27,10,17
17,20,-3
23,16,7
20,20,0
29,20,9
30,31,-1
17,45,-28
3,30,-27
16,7,9
16,35,-19
17,10,7
23,9,14
26,30,-4
24,27,-3
30,26,4
23,10,13
13,14,-1
17,17,0
23,17,6
26,35,-9
29,12,17
26,27,-1
24,10,14
23,28,-5
16,20,-4
39,17,22
13,45,-32
32,10,22
24,29,-5
17,34,-17
10,34,-24
23,31,-8
